id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
20584,3189.2903,4638.1794,0.51601197,0.17158118,0.089266378,25,0,40,7.2224584,-2.1467126
20585,3588.7336,4638.0816,0.38246221,-0.41872489,0.46548017,25,0,8,1.5052366,-0.44401194
20586,5392.4144,4638.2304,0.49839677,0.24564251,-0.029066501,25,0,61,12.00692,-2.698579
20587,3380.781,4638.7628,0.5695948,0.23465569,0.080224108,25,0,21,3.8566632,-1.4655293
20588,1674.2991,4639.3593,0.45750137,0.40826309,0.36477846,25,0,95,14.504122,-2.9037286
20589,2152.804,4639.6645,0.47403284,0.89043826,0.35044386,25,0,8,1.4062222,-0.37013489
20590,2910.0687,4640.3529,0.50148569,0.22783932,0.13188536,25,0,12,2.2053323,-0.85868509
20591,3828.5873,4639.8675,0.71672586,0.41161194,0.24518138,25,0,7,1.2471212,-0.23977167
20592,4198.8757,4639.8013,0.55733034,0.0017691738,0.0055499649,25,0,33,6.388,-2.0134123
20593,4660.8394,4639.5513,0.46248158,0.5982241,0.15729606,25,0,14,2.8171744,-1.1245343
20594,4794.5452,4640.2635,0.56314348,-0.049298842,-0.02523678,25,0,24,4.3043804,-1.5847766
20595,4826.7573,4640.2336,0.52704841,0.16853534,0.054526086,25,0,34,6.4963236,-2.0316691
20596,6202.7599,4640.1989,0.48724376,-0.76357138,-0.28152032,25,0,6,1.2126292,-0.20932005
20597,8911.3922,4640.1441,0.43171168,-0.23730838,0.46961737,25,0,286,41.514584,-4.0455017
20598,1574.8156,4641.4959,0.50983979,0.65097851,0.31167827,25,0,20,3.0903618,-1.2250233
20599,2085.3657,4640.9379,0.51406276,0.30196133,0.12792386,25,0,13,2.033493,-0.77060673
20600,4782.0828,4641.1013,0.58822187,-0.2721602,-0.060676102,25,0,9,1.6483465,-0.5426213
20601,5389.4694,4640.0237,0.62601206,-0.062642232,0.18971547,25,0,10,1.8392494,-0.66160154
20602,5795.4785,4640.764,0.63987546,0.064158291,0.064966988,25,0,8,1.5152847,-0.45123556
20603,8709.3225,4640.9405,0.49319125,-0.22320311,0.2683499,25,0,59,8.1402969,-2.2766006
20604,143.45786,4641.4829,0.55514645,0.98012096,-0.02280194,25,0,5,1.0097268,-0.010509668
20605,2265.4023,4641.9928,0.44046905,0.23580475,0.1719062,25,0,49,8.6675205,-2.3447372
20606,3412.7733,4641.6068,0.46864764,0.028623408,-0.032360363,25,0,5,1.1314394,-0.13407829
20607,5878.1145,4641.8567,0.54517946,-0.22767621,-0.1323029,25,0,12,2.4454169,-0.97088229
20608,2463.4283,4642.9356,0.55005572,0.19794962,0.024231638,25,0,23,3.8008621,-1.4497053
20609,4998.7768,4642.279,0.57134599,-0.20378874,0.036676503,25,0,8,1.4583884,-0.40968304
20610,5166.0127,4643.3528,0.54232671,0.083511114,0.023396748,25,0,4,1.1174002,-0.12052183
20611,6291.4843,4642.8965,0.40652154,0.093024157,-0.13719338,25,0,11,2.0869603,-0.79878548
20612,6500.5134,4642.5637,0.49191952,-0.59134895,-0.044009097,25,0,19,3.5417142,-1.3730338
20613,7841.5231,4643.2562,0.36995181,0.20769145,0.14384493,25,0,19,3.2351294,-1.2747291
20614,905.2334,4645.0031,0.49448908,0.98584437,0.55300701,25,0,8,1.2561367,-0.24759222
20615,1873.0595,4643.9321,0.38959883,0.55748504,0.36732558,25,0,12,2.1776099,-0.84495022
20616,1951.5686,4644.1794,0.65246956,0.45278764,0.4473822,25,0,7,1.0448693,-0.047654927
20617,2212.1592,4643.1617,0.49917547,0.43569845,0.50847469,25,0,16,2.7011364,-1.0788663
20618,3664.5242,4644.3238,0.52060971,0.366202,0.017319358,25,0,67,11.960223,-2.6943482
20619,3827.8608,4644.3656,0.51490498,0.20210633,-0.34443863,25,0,10,1.9418987,-0.72056643
20620,5820.1142,4643.8264,0.60773409,-0.026852233,-0.067498708,25,0,10,1.9194944,-0.70796712
20621,7382.3451,4643.9548,0.52214434,-0.68025577,-0.27522512,25,0,29,4.7584224,-1.6936575
20622,7642.5448,4643.7639,0.53636619,-0.21657875,-0.02337067,25,0,38,6.5246964,-2.0364008
20623,7680.8099,4644.1226,0.47294961,0.11060227,-0.020098786,25,0,14,2.3383942,-0.9222943
20624,7710.351,4644.3392,0.52447947,0.099391855,0.35648464,25,0,8,1.3865082,-0.35480613
20625,2635.5383,4645.0283,0.41071452,0.077104598,0.10366096,25,0,10,1.8074477,-0.64266433
20626,3015.6932,4644.4994,0.52389335,0.36901462,0.065878274,25,0,29,5.0606337,-1.7605122
20627,6448.2203,4644.9852,0.54453357,0.08836583,-0.018779744,25,0,115,21.311491,-3.3215346
20628,6560.6764,4645.4795,0.47008772,-0.16296943,0.18701131,25,0,9,1.8047574,-0.64104705
20629,6659.0967,4645.1097,0.74648374,-0.13306807,0.043628734,25,0,7,1.0147507,-0.015898419
20630,7862.4699,4645.1107,0.47787191,-0.51130676,-0.0071630918,25,0,21,3.5190156,-1.366053
20631,8345.4232,4644.7078,0.43358283,0.55176568,0.14922586,25,0,13,2.1314123,-0.82166865
20632,1373.3413,4646.6797,0.47817997,0.850254,0.44308961,25,0,7,1.0455198,-0.048330685
20633,2131.3191,4646.6094,0.50627634,0.70606208,0.44956815,25,0,15,2.4537818,-0.97458987
20634,3435.7133,4646.4586,0.48078074,-0.1109228,0.10983835,25,0,14,2.6784379,-1.069704
20635,4053.7405,4645.5181,0.55559362,0.33466449,0.16026303,25,0,23,4.3628716,-1.5994311
20636,5223.8704,4645.1486,0.55698421,0.14603707,0.27135234,25,0,7,1.468793,-0.41740151
20637,5252.4454,4646.4293,0.47474796,-0.16514613,0.037959585,25,0,14,2.872031,-1.1454728
20638,5398.8168,4645.4673,0.55680579,0.17749138,0.19665387,25,0,15,2.8024843,-1.118858
20639,3306.7322,4646.6364,0.70567562,0.064625658,-0.11960598,25,0,10,1.631617,-0.53154552
20640,3481.7698,4646.9318,0.50889841,0.18102048,-0.023187679,25,0,46,8.8714561,-2.3699873
20641,4484.2382,4647.2949,0.57775915,0.29280695,0.11002239,25,0,10,1.9666368,-0.73431039
20642,8313.4788,4646.6969,0.44366079,-0.25702217,0.16717995,25,0,7,1.2976043,-0.28285571
20643,8974.3596,4647.0456,0.53816961,-0.34945384,0.39119952,25,0,9,1.4356902,-0.39265181
20644,195.34967,4646.8624,0.55024461,0.71786499,0.69895797,25,0,7,1.101321,-0.10478478
20645,3066.6478,4648.0363,0.34909277,0.42971426,-0.47880621,25,0,5,1.0849478,-0.088522133
20646,3429.04,4647.835,0.5637175,0.12004349,-0.00053440784,25,0,6,1.1287493,-0.13149369
20647,4414.4968,4648.3141,0.46418234,-0.22595878,-0.1561638,25,0,17,3.3290575,-1.3058032
20648,5285.2986,4648.0049,0.47403284,0.18199332,0.2574626,25,0,6,1.4062222,-0.37013489
20649,5478.6,4648.3405,0.47159729,0.32279116,-0.066508246,25,0,21,4.2725787,-1.5767252
20650,2181.5094,4648.925,0.41907415,0.46872935,-0.62086323,25,0,5,1.156828,-0.15817202
20651,8606.5391,4649.4674,0.47198623,-0.30357385,0.39150309,25,0,66,9.7899446,-2.4769506
20652,9287.8651,4648.8748,0.37485745,0.056282811,0.76656336,25,0,6,1.0103773,-0.011208938
20653,857.80577,4650.2463,0.3886699,-0.90051109,0.53650149,25,0,32,1.4032379,-0.3678283
20654,1385.0285,4649.9128,0.49792674,0.92548656,0.45302563,25,0,11,1.7038536,-0.5785807
20655,3022.6982,4650.164,0.3731172,0.59293205,0.27123372,25,0,7,1.4617293,-0.41216737
20656,3179.0196,4649.8431,0.53752827,0.068787262,0.10216193,25,0,81,14.965903,-2.9377573
20657,3270.4084,4650.4503,0.50613366,0.44994482,0.14569786,25,0,41,7.393353,-2.1721036
20658,4189.8166,4650.0294,0.54473771,0.036211111,0.012833453,25,0,264,49.921398,-4.2457169
20659,4199.25,4649.6627,0.62221506,-0.02209034,0.041644753,25,0,44,8.010601,-2.2591628
20660,5277.8036,4649.6109,0.54878648,0.40842533,0.0078923027,25,0,11,2.1808882,-0.84658349
20661,1529.1271,4651.3057,0.48740309,0.66196716,0.37983639,25,0,16,2.7974603,-1.1169098
20662,2492.3847,4650.896,0.50358455,-0.086440369,0.15500366,25,0,17,2.8579915,-1.1401523
20663,3532.4774,4650.8818,0.46296218,0.39258191,-0.045674317,25,0,6,1.3089534,-0.29231047
20664,4373.9143,4651.0562,0.5194118,-0.20677488,0.0091153559,25,0,10,1.7208774,-0.58937483
20665,4624.7916,4650.7878,0.60520728,0.051777232,-0.28812323,25,0,13,2.5032578,-0.99626392
20666,4947.6646,4650.5954,0.54688273,0.2818689,-0.086963773,25,0,12,2.1053731,-0.8083227
20667,6099.1927,4650.7051,0.55963742,0.051046602,0.084169561,25,0,22,4.1418505,-1.542986
20668,6941.383,4650.4491,0.48244595,-0.21646519,-0.06632137,25,0,18,3.2658362,-1.284986
20669,1268.0348,4651.5482,0.45842119,0.82655239,0.43150159,25,0,70,10.211828,-2.5227588
20670,2012.4307,4651.647,0.45616748,0.30300674,0.24510308,25,0,11,1.5941406,-0.50631659
20671,2528.1132,4652.3531,0.33458242,0.65083033,0.34896656,25,0,5,1.0414405,-0.044086143
20672,4604.0311,4651.5015,0.57034638,0.14661479,0.13994374,25,0,188,34.132977,-3.8329354
20673,4613.3796,4652.3682,0.47907639,-0.43439761,-0.13928381,25,0,15,2.8777053,-1.1476158
20674,6515.9262,4652.1728,0.73216796,-0.66635066,-0.37004093,25,0,9,1.4484284,-0.40224257
20675,6835.0811,4651.5039,0.52053609,-0.039170217,0.14435892,25,0,53,9.4298306,-2.4362597
20676,6943.932,4652.1706,0.39789164,-0.35645893,-0.47437734,25,0,10,1.9037719,-0.69903727
20677,8957.9944,4651.7855,0.52323079,-0.21688896,0.54230666,25,0,18,2.6059072,-1.0398974
20678,103.44195,4652.403,0.44139176,0.50143033,0.49760954,25,0,6,1.0983367,-0.10183874
20679,2653.5239,4652.7087,0.50752141,-0.058885194,-0.075006461,25,0,32,5.5223899,-1.8553177
20680,4272.7108,4653.5339,0.45067235,-0.23524259,0.11221546,25,0,23,4.571805,-1.6502192
20681,5050.4537,4653.5717,0.49026938,0.74478275,0.063010022,25,0,11,2.1939831,-0.85308318
20682,6183.0399,4652.6751,0.45852847,0.22461584,0.085848534,25,0,10,2.2136972,-0.86279554
20683,6315.13,4652.846,0.46869127,0.23570611,-0.27951641,25,0,8,1.7131631,-0.5844968
20684,6358.9139,4653.396,0.6189819,-0.61675388,0.051452662,25,0,10,1.9090898,-0.7020659
20685,6686.2564,4653.2214,0.54058143,0.14499754,0.032385857,25,0,816,148.42142,-5.4287414
20686,7975.55,4653.1216,0.56702465,0.22765595,0.29843634,25,0,9,1.4962212,-0.4374895
20687,670.6192,4654.8517,0.40652154,0.98492831,0.50497158,25,0,7,1.0434802,-0.046210488
20688,2214.362,4654.311,0.47755214,0.55078375,0.27660815,25,0,74,12.086871,-2.7057847
20689,3845.1123,4654.2778,0.52590636,0.18695033,0.12850323,25,0,8,1.6132041,-0.51922331
20690,4108.0109,4653.7924,0.53450227,0.17566223,0.067994163,25,0,31,6.178978,-1.9772916
20691,4115.1649,4654.1541,0.46980731,-0.012512095,0.093868401,25,0,10,2.2250462,-0.86834756
20692,4982.712,4653.9184,0.58722861,0.047188383,-0.012058533,25,0,42,7.7654924,-2.2254225
20693,6053.0073,4653.5865,0.59241141,0.050140433,0.76905071,25,0,5,1.0485041,-0.051425347
20694,8740.0002,4653.9669,0.44264047,-0.013388189,0.60267502,25,0,42,6.2291675,-1.986075
20695,9003.4477,4654.53,0.53244404,-0.17174257,0.73685735,25,0,18,2.5039084,-0.99654609
20696,3259.8015,4655.0204,0.52214434,0.17038317,-0.032643337,25,0,13,2.3792112,-0.94108248
20697,3406.0095,4654.8191,0.4977111,0.19017604,0.13628949,25,0,7,1.4610788,-0.41168407
20698,3443.4706,4654.4749,0.52447947,0.45899034,0.085899027,25,0,8,1.3865082,-0.35480613
20699,6397.0632,4655.3456,0.29577608,0.283784,-0.17970569,25,0,4,1.0244168,-0.026191735
20700,7266.3939,4654.4832,0.46867996,-0.32990405,0.015178431,25,0,56,9.8266821,-2.4810173
20701,7418.5001,4654.8762,0.4479495,0.1035743,-0.56307893,25,0,5,1.0822576,-0.085826639
20702,1634.2982,4655.922,0.44735636,0.60154212,0.2498981,25,0,24,3.8606546,-1.4666524
20703,3130.084,4656.0343,0.59452564,0.55267841,0.42910651,25,0,6,1.0702578,-0.073720987
20704,3857.7121,4656.0641,0.5015299,-0.087356567,0.019560671,25,0,29,5.4675336,-1.8444786
20705,4471.9475,4656.3728,0.53816961,0.0068144067,0.10440981,25,0,7,1.4356902,-0.39265181
20706,5133.3485,4656.519,0.53768737,0.78066939,0.23893304,25,0,8,1.6623861,-0.55182972
20707,7161.3786,4655.4707,0.52713561,-0.077552319,0.17590089,25,0,8,1.4082619,-0.37170857
20708,7532.6792,4655.6648,0.49811703,0.075565316,0.067878808,25,0,323,55.506161,-4.360853
20709,1117.911,4657.1934,0.4756119,0.86760151,0.67620408,25,0,34,4.6824627,-1.6761858
20710,1192.6219,4657.1417,0.49203473,0.43442407,0.38716402,25,0,9,1.3855636,-0.35406617
20711,3893.3888,4656.8881,0.57378662,-0.14380117,-0.0057724162,25,0,33,6.0991778,-1.9631782
20712,6206.4796,4656.8398,0.48785256,0.14988187,-0.27746339,25,0,11,2.0806351,-0.79548979
20713,6760.454,4656.8673,0.5066583,-0.14135365,-0.058839325,25,0,45,8.3425493,-2.303247
20714,7181.5969,4657.1482,0.57280861,0.5425595,0.24078666,25,0,8,1.2695254,-0.25910349
20715,7253.6539,4656.8396,0.47817997,0.22540639,0.23832454,25,0,5,1.0455198,-0.048330685
20716,845.80718,4659.0778,0.44963663,0.4537735,0.70943902,25,0,60838,6981.3911,-9.6098549
20717,3060.5583,4657.6298,0.45735489,0.35870934,0.05323143,25,0,67,11.891889,-2.6881271
20718,3275.5856,4658.3085,0.47580132,-0.049116202,0.084007207,25,0,26,4.9034843,-1.726262
20719,4157.8562,4658.0831,0.56696414,0.32350188,0.69590458,25,0,5,1.0154014,-0.016594355
20720,5317.8517,4658.7234,0.50127518,0.31482002,0.46282041,25,0,5,1.1484632,-0.15029276
20721,5450.951,4659.0674,0.60518445,0.70797819,0.24052856,25,0,7,1.3518102,-0.32728931
20722,5573.098,4659.3201,0.53188777,0.17786497,0.086712088,25,0,285,54.032745,-4.3316426
20723,5706.1798,4658.5751,0.60638108,0.14956518,0.12189224,25,0,8,1.449079,-0.40273018
20724,6190.2796,4658.7743,0.5111956,0.036307234,0.024195856,25,0,16,3.0525293,-1.2116496
20725,6306.1597,4658.8091,0.52723763,-0.092794485,0.011110458,25,0,171,33.102119,-3.7996395
20726,845.90213,4659.4599,0.35030856,0.89028138,0.63676875,25,0,65026,7308.4473,-9.6595628
20727,1077.3838,4658.8915,0.53565301,-0.017602671,0.64653877,25,0,10,1.5272844,-0.45979978
20728,2339.7727,4659.8671,0.51137527,0.3273949,0.20505376,25,0,47,8.2359705,-2.289287
20729,5355.5307,4660.3784,0.6850434,0.22895384,-0.024971387,25,0,6,1.0836467,-0.087219237
20730,5990.423,4660.2313,0.54580391,0.17454325,-0.038665243,25,0,23,4.3023405,-1.5842619
20731,1996.0853,4660.7855,0.50447171,0.7802763,0.36353876,25,0,22,3.6938393,-1.418695
20732,4374.4051,4661.2699,0.52647931,0.019258084,-0.019210998,25,0,7,1.294914,-0.28060232
20733,5512.2646,4661.1349,0.52812413,0.1234802,0.080270291,25,0,31,5.7085629,-1.891317
20734,5698.5451,4661.0423,0.43852279,0.1433223,-0.18705603,25,0,15,3.1438291,-1.2436473
20735,6225.6966,4660.8601,0.51566329,-0.86652094,-0.27142598,25,0,7,1.3808336,-0.35035339
20736,3497.5402,4661.9033,0.515814,0.10061033,-0.073295766,25,0,237,43.292641,-4.0910352
20737,3448.3601,4662.7005,0.58845934,-0.31506011,-0.029205583,25,0,8,1.4159762,-0.37763986
20738,3735.147,4663.085,0.56108516,0.24140184,0.017387109,25,0,7,1.5660619,-0.48702228
20739,4923.5136,4662.7042,0.47810669,-0.084540941,-0.19815841,25,0,10,2.1230474,-0.8173992
20740,5446.4551,4663.177,0.57997018,0.41006646,0.07686001,25,0,19,3.4742069,-1.3521392
20741,5465.0452,4662.5082,0.56702465,0.60126632,-0.19625995,25,0,8,1.4962212,-0.4374895
20742,5813.7333,4663.2349,0.50983979,-0.2680966,-0.054958527,25,0,15,3.0903618,-1.2250233
20743,6724.3101,4662.4914,0.52533743,-0.055845767,0.066548995,25,0,38,6.6039968,-2.0495171
20744,2724.753,4664.1261,0.68456715,-0.17094448,0.021276391,25,0,7,1.0401393,-0.042728783
20745,2744.4777,4663.7667,0.46800296,0.15071921,-0.0091829479,25,0,21,3.6255939,-1.3984479
20746,3903.1465,4663.8794,0.59049114,-0.066460475,0.06937058,25,0,12,2.23211,-0.87178899
20747,4636.1898,4664.3404,0.48564877,-0.60576814,1.870492e-15,25,0,5,1.0294408,-0.0315034
20748,5773.4972,4663.98,0.54208796,-0.15374021,-0.31973597,25,0,13,2.5152576,-1.0014562
20749,6317.1053,4663.7408,0.52336147,0.055838671,0.0081725437,25,0,22,4.1973577,-1.5574399
20750,6856.5323,4663.7933,0.46418233,0.060826447,-0.27758706,25,0,6,1.1096858,-0.11300005
20751,7110.7632,4663.6727,0.49448908,-0.97503459,-0.20078768,25,0,6,1.2561367,-0.24759222
20752,3064.2782,4664.811,0.53883266,0.64043075,0.23671364,25,0,6,1.2089943,-0.20606061
20753,4060.4727,4665.2842,0.51729352,0.25797656,-0.060361925,25,0,56,10.777561,-2.5813012
20754,5245.347,4665.0891,0.44712533,-0.1209536,-0.11862398,25,0,13,2.7783968,-1.1094857
20755,5261.2273,4665.0627,0.56598236,0.10887375,-0.096723335,25,0,10,1.8201859,-0.65028936
20756,6298.9842,4664.8101,0.50300919,0.26660055,0.11655194,25,0,28,5.4514542,-1.8412809
20757,7211.9177,4665.1988,0.52896166,-0.276207,0.02925714,25,0,11,1.8616536,-0.67474717
20758,562.0593,4666.2649,0.39414632,0.41616058,0.2804244,25,0,4,1.0378056,-0.04028998
20759,3679.878,4666.2716,0.4977111,0.0048169191,0.017116023,25,0,7,1.4610788,-0.41168407
20760,6038.7302,4665.9591,0.57149047,0.25222287,-0.097888791,25,0,27,4.877739,-1.7205464
20761,6761.0597,4665.4475,0.58208013,0.015006711,0.10696756,25,0,31,5.543787,-1.8595163
20762,6796.9395,4665.8916,0.53169185,0.0042911894,0.06398031,25,0,70,12.907672,-2.7771198
20763,7638.6062,4665.7619,0.54071719,-0.30146369,-0.28799351,25,0,17,3.0819972,-1.2220806
20764,9086.2117,4665.3708,0.47422407,-0.5809685,0.39480957,25,0,27,4.0572319,-1.5205746
20765,3907.8563,4667.3804,0.57174034,-0.047566555,0.1569286,25,0,27,5.0345945,-1.7549113
20766,4155.5635,4666.1254,0.60047456,-0.72684747,0.067665422,25,0,6,1.2110341,-0.20789089
20767,4225.828,4666.6494,0.60273008,0.14280716,0.0094745528,25,0,25,4.37357,-1.6020902
20768,5387.8824,4666.3778,0.50803027,0.70531762,0.16639501,25,0,10,2.0278182,-0.76757254
20769,442.16223,4668.2923,0.54494059,0.94660777,0.98995286,25,0,11,1.6680605,-0.55552952
20770,1792.5194,4668.5265,0.51704555,0.17394006,0.33878101,25,0,7,1.2892394,-0.27583393
20771,2533.3156,4667.92,0.53816961,-0.205594,-0.28302919,25,0,9,1.4356902,-0.39265181
20772,2971.1657,4668.2303,0.49622068,0.078661755,0.20326141,25,0,16,2.9004037,-1.1561461
20773,5215.5634,4667.1478,0.52071628,0.6213057,0.27344745,25,0,8,1.6292832,-0.52999144
20774,6088.3302,4668.2478,0.47071156,0.15265919,0.20270945,25,0,6,1.2230338,-0.21859614
20775,7219.5901,4668.2766,0.49077919,-0.29839557,0.067888669,25,0,34,5.8651237,-1.9206929
20776,7772.1176,4667.7757,0.38767444,0.34626815,0.1825103,25,0,5,1.0160519,-0.017289718
20777,3252.3439,4668.6088,0.51633073,0.56262434,-0.035603177,25,0,15,2.670073,-1.0663079
20778,3329.8081,4668.9372,0.4180271,0.1316321,-0.023371177,25,0,9,1.9207956,-0.70870286
20779,4248.0596,4669.0827,0.56468432,0.17932476,0.099893958,25,0,65,12.368155,-2.7307623
20780,5970.0233,4669.0351,0.49144056,0.18626542,-0.11223541,25,0,10,1.9729619,-0.73779675
20781,8236.8015,4668.6077,0.6619378,0.68168771,-0.1718317,25,0,6,1.0070364,-0.007612973
20782,7732.6187,4670.2481,0.46002555,-0.21440899,-0.01341545,25,0,13,2.3052912,-0.90681447
20783,9542.7504,4670.4542,0.43077082,-0.35080302,0.85689139,25,0,11,2.039818,-0.77397858
20784,1092.714,4670.5011,0.42667631,0.97921228,0.53652729,25,0,276,37.069069,-3.9225292
20785,1746.1424,4671.0725,0.41991499,0.27959231,0.018096897,25,0,8,1.2266686,-0.22181812
20786,3054.5836,4670.6342,0.52769416,-0.19617486,-0.096590164,25,0,18,3.0432196,-1.2083332
20787,3741.5365,4670.4993,0.46868618,0.078718379,0.023589301,25,0,13,2.4243138,-0.96147208
20788,5285.3626,4670.8861,0.5227275,0.028999683,-0.24696627,25,0,8,1.4781024,-0.42426134
20789,8380.018,4670.923,0.5627627,0.017353851,0.24512941,25,0,10,1.7229171,-0.59066094
20790,9216.8073,4671.2331,0.45188187,-0.30365989,0.7995498,25,0,40,5.4983029,-1.8505717
20791,2267.0806,4671.9747,0.48740309,0.69109678,0.23401519,25,0,16,2.7974603,-1.1169098
20792,3369.146,4671.8375,0.52805976,0.0021635855,0.09247809,25,0,46,8.8651304,-2.3692128
20793,3431.2266,4671.7598,0.53561654,0.28098404,0.20194784,25,0,18,3.1679168,-1.2519344
20794,4507.9586,4671.9426,0.54370739,-0.54141074,-0.235426,25,0,9,1.8947564,-0.69388348
20795,4808.7197,4671.7287,0.5559655,0.3055355,0.030290183,25,0,82,15.205338,-2.9549902
20796,6278.1048,4672.1159,0.39525912,-0.065132692,0.12866954,25,0,7,1.4948322,-0.43648108
20797,2186.8856,4672.8185,0.45616748,0.72874385,0.4569055,25,0,8,1.1956055,-0.19396978
20798,2512.8693,4673.1566,0.3892348,0.57027137,0.22093641,25,0,10,1.790424,-0.63238972
20799,2881.5534,4673.444,0.54656165,-0.59493387,-0.14734773,25,0,7,1.4413648,-0.39693475
20800,4002.8553,4672.8013,0.62956572,0.43632752,-0.023016195,25,0,14,2.7914293,-1.1145666
20801,1905.8212,4674.726,0.45953845,-0.23713341,0.47717925,25,0,6,1.0879321,-0.091504487
20802,2508.1036,4673.771,0.31511591,0.6611293,0.34591676,25,0,6,1.2019306,-0.19969852
20803,3807.3321,4673.4991,0.51623688,0.19348738,0.19771626,25,0,26,4.9302616,-1.7321749
20804,4614.8762,4673.0906,0.51193716,-0.11900178,0.61260006,25,0,6,1.1541378,-0.15564421
20805,6036.6744,4674.2409,0.61190188,0.23467878,-0.15922794,25,0,8,1.4112462,-0.37400695
20806,6466.7927,4674.1467,0.54287842,0.17303865,0.0422254,25,0,38,7.0603733,-2.1220692
20807,2850.2148,4675.7713,0.39525912,0.050759923,0.15781816,25,0,7,1.4948322,-0.43648108
20808,3458.9334,4674.6654,0.67020482,0.24339187,0.16876444,25,0,9,1.5597366,-0.48262816
20809,3713.2798,4674.8079,0.50889578,-0.18614499,0.11182279,25,0,7,1.488507,-0.43187723
20810,4682.9709,4674.8047,0.68871728,0.34078559,0.2433219,25,0,8,1.473817,-0.4211089
20811,5651.0579,4675.0094,0.50284393,0.048845634,0.16815895,25,0,12,2.4102745,-0.95516627
20812,2762.8158,4676.2468,0.60855442,-0.20010076,-0.19591636,25,0,7,1.194955,-0.19337887
20813,5275.9249,4674.8297,0.37940779,0.55061209,0.7797958,25,0,4,1.1180507,-0.12115374
20814,5664.9851,4676.0282,0.55317594,-0.32943028,-0.070339436,25,0,30,5.6691346,-1.8837919
20815,6073.1239,4675.4732,0.47433165,-0.52557093,-0.038602729,25,0,8,1.7566705,-0.61172576
20816,7780.7133,4675.9595,0.47833741,0.42500636,0.17570506,25,0,27,4.9091587,-1.7275177
20817,2561.7035,4677.3053,0.49491972,0.031155124,0.14631062,25,0,361,60.731865,-4.4585415
20818,2822.6322,4676.6639,0.37524161,0.29167745,0.72837498,25,0,9,1.6553223,-0.54720642
20819,4791.0324,4677.3508,0.55138543,0.07895226,0.58250471,25,0,6,1.2364227,-0.23041739
20820,5390.2491,4677.0677,0.48965461,-0.032346845,-0.11159949,25,0,15,3.0939968,-1.2262996
20821,6720.2741,4677.0685,0.5222615,-0.020150358,-0.014538168,25,0,42,7.7742143,-2.2266413
20822,6749.0162,4677.454,0.43388085,-0.21590531,-0.1142432,25,0,6,1.3617703,-0.33525962
20823,8998.5426,4676.727,0.42168672,-0.32837653,0.5319044,25,0,34,4.9938397,-1.7460865
20824,4050.5087,4678.2974,0.59452564,-0.065135017,-0.68004724,25,0,6,1.0702578,-0.073720987
20825,408.76543,4678.2345,0.4127569,0.84878707,0.52276389,25,0,11,1.6516875,-0.54481971
20826,2341.2358,4678.9023,0.51679109,0.39073533,0.20981921,25,0,51,8.5014439,-2.3237317
20827,2475.7938,4678.9328,0.41135507,0.19532487,0.1630418,25,0,9,1.915121,-0.70549052
20828,3510.9805,4678.8684,0.57280861,0.20088939,0.0035446809,25,0,13,2.5390508,-1.0116785
20829,3556.6337,4678.478,0.44430012,0.2635183,1.3456925e-15,25,0,13,2.5573759,-1.0194864
20830,3716.8923,4678.4202,0.60161996,0.29391369,0.16520473,25,0,10,1.9138199,-0.70475267
20831,6703.1218,4678.7075,0.51300687,-0.017876575,-0.083933456,25,0,15,2.9826887,-1.1865198
20832,7213.8824,4678.6327,0.57826206,0.39563745,0,25,0,8,1.388548,-0.35640226
20833,6389.5082,4680.2404,0.48277483,0.15059093,-0.1207787,25,0,24,4.4247041,-1.6147106
20834,2208.4899,4680.7434,0.34909277,0.25514084,0.30024851,25,0,5,1.0849478,-0.088522133
20835,4131.4436,4681.5724,0.39101906,0.75473547,0.05418815,25,0,5,1.3173182,-0.29922673
20836,4685.158,4680.8653,0.45953845,0.48146403,0.27898033,25,0,5,1.0879321,-0.091504487
20837,5610.1012,4680.7203,0.48037917,-0.62365884,-0.44718559,25,0,11,1.92378,-0.71038849
20838,5873.7526,4681.1618,0.53926707,-0.22255476,-0.07917398,25,0,35,6.5738783,-2.0445541
20839,6772.2998,4681.3253,0.55603678,0.24792962,-0.078201208,25,0,9,1.7710041,-0.6205489
20840,2922.0868,4681.5592,0.51573153,0.15928382,0.14474087,25,0,221,38.863857,-3.9738648
20841,3036.8939,4681.9497,0.49908981,-0.017750381,0.010291692,25,0,17,3.0355053,-1.2055775
20842,5014.6384,4681.731,0.6610201,-0.22489065,-0.28314637,25,0,9,1.6730846,-0.55879477
20843,5613.0428,4682.0166,0.54622277,-0.020646395,-0.037447144,25,0,30,5.6303573,-1.8763399
20844,1579.4082,4683.4019,0.48072137,0.61598408,0.4873963,25,0,588,83.041832,-4.7982423
20845,2373.7811,4682.7548,0.51901564,0.22452654,0.0086309302,25,0,47,7.3849878,-2.1708745
20846,2499.9486,4683.4597,0.47240485,0.32640615,0.28889203,25,0,202,34.09013,-3.8315716
20847,3770.1167,4683.1304,0.64600652,-0.43116888,-2.370488e-15,25,0,8,1.4774519,-0.42378339
20848,6673.6834,4683.3201,0.52105738,-0.17874019,0.043257741,25,0,33,6.0476618,-1.9539687
20849,8072.6809,4683.1629,0.54524476,-0.27486175,0.21721571,25,0,31,4.5290365,-1.6400146
20850,1629.9793,4684.201,0.40969331,0.50885338,0.2932099,25,0,40,6.7670898,-2.0760049
